TFDFNet,672,96,0.32225433,0.2458704,0.4958532,0.56773883,10.406381,0.43944156,0.8068911135196686
TFDFNet,672,96,0.44752735,0.39699736,0.63007724,0.7088786,15.462362,0.5583954,0.68819460272789
TFDFNet,672,96,0.56566644,0.61307496,0.78299105,3.443579,1860.7231,0.78051955,0.3907892107963562
TFDFNet,672,24,0.6774768,0.8831683,0.93977034,2.6848931,1589.2173,0.93280905,0.12986719608306885
TFDFNet,672,96,0.5674037,0.6154443,0.78450257,3.4690094,1913.5381,0.78202635,0.38843482732772827
TFDFNet,672,108,0.5228369,0.5431026,0.736955,3.0591774,1009.2372,0.7346914,0.4602285623550415
TFDFNet,672,120,0.5809848,0.6394433,0.799652,3.6070952,2137.1091,0.7970475,0.36471521854400635
TFDFNet,672,96,0.5674037,0.6154443,0.78450257,3.4690094,1913.5381,0.78202635,0.38843482732772827
